source,target,weight
1070049632695279617,32213049,1
1070105113107283968,1304051396942139397,1
1070105113107283968,1331018240470917120,1
1070369974982725632,89282580,1
1070492957030141953,1218767468954411011,1
1070492957030141953,70740986,1
1070511490007007233,178088940,1
1070511490007007233,70740986,1
1071916141554085888,1331018240470917120,1
1072182697282420736,89282580,1
1072232965,1218767468954411011,1
1072232965,35927867,1
1072232965,807000113172201476,1
1072714291529351168,1218767468954411011,1
1073139184498442240,1218767468954411011,1
1073139184498442240,70740986,1
1073339149636243457,1327913183135232002,1
1073339149636243457,15792387,1
1073339149636243457,89282580,1
1073350956186771456,1195692362183389184,1
1073350956186771456,70740986,1
1073384228639789056,1138440422173413376,1
1073384228639789056,1304051396942139397,1
1073384228639789056,1331018240470917120,2
1073384228639789056,70740986,1
1073384228639789056,89282580,2
1073384228639789056,967299284235440128,1
1074177398957137925,1100350954803773441,1
1074177398957137925,4901133017,1
1074311550062784513,1331018240470917120,1
1074652794706104321,1331018240470917120,1
107493748,73463687,1
107547801,89282580,1
1075944242239942656,1303416853344202752,1
1075944242239942656,2644697608,1
1075944242239942656,967299284235440128,1
1075953851918925824,1218767468954411011,3
1075953851918925824,1304051396942139397,1
1075953851918925824,221651256,1
1075953851918925824,89282580,1
1076254858565558272,1218767468954411011,1
1076254858565558272,40981798,1
1077454069399203840,1331018240470917120,1
1079426866849693698,1198827021104750592,1
1079550454256816130,725117277524267008,1
1079550454256816130,89282580,1
1079550454256816130,933013749329514496,1
1079885894394527747,1331018240470917120,1
1079918454302486528,1331018240470917120,1
1079918454302486528,793241,1
1080232707173564416,1331018240470917120,1
1080232707173564416,89282580,1
1080460302653841408,1304051396942139397,1
1080460302653841408,1331018240470917120,2
1080460302653841408,89282580,1
1080645648419078144,15792387,1
1080645648419078144,497591536,1
1080645648419078144,89282580,2
1080645648419078144,967912318398058496,1
1080683282537287681,1218767468954411011,1
1080683282537287681,40981798,1
1080683282537287681,42491102,1
1080683282537287681,70740986,1
1081450593691099136,21207754,1
1081788983418519552,1246578119307337729,1
1081796036555870209,89282580,1
1082819697450631169,1291078823317037061,1
1082819697450631169,4914268858,1
1082819697450631169,497591536,2
1082819697450631169,70740986,2
1082819697450631169,89282580,2
1082819697450631169,967912318398058496,2
1083154877629558785,1218767468954411011,1
1083154877629558785,40981798,1
1083154877629558785,43003845,1
1083627430261080066,874256563,1
1083797255298138113,89282580,1
108446642,89282580,1
1084604828389654529,1218767468954411011,1
1084604828389654529,35927867,1
1084604828389654529,807000113172201476,1
108475295,89282580,1
1084817418671742981,70740986,1
1085145814069071879,1218767468954411011,2
1085145814069071879,2354330353,1
1085145814069071879,3308922062,1
1085145814069071879,35927867,1
1085145814069071879,70740986,1
1085145814069071879,807000113172201476,1
1085145814069071879,89282580,1
1085145814069071879,967299284235440128,1
1085164480911364096,1218767468954411011,1
1085164480911364096,35927867,1
1085164480911364096,807000113172201476,1
1085221493821394944,212040397,1
1085221493821394944,70740986,2
1085575323553533962,1108531384254124032,1
1086796342435835905,1105838381622329344,1
1086796342435835905,1116071575407796224,1
1086796342435835905,1218767468954411011,2
1086796342435835905,1288896894597562370,1
1086796342435835905,1304051396942139397,2
1086796342435835905,1331018240470917120,2
1086796342435835905,1344851376371888129,1
1086796342435835905,1362196291120484356,1
1086796342435835905,15792387,4
1086796342435835905,2196532010,1
1086796342435835905,70740986,6
1086796342435835905,73463687,1
1086796342435835905,88346657,1
1086796342435835905,89282580,2
1086796342435835905,967299284235440128,2
1088157168,1218767468954411011,1
1089713687454134272,1331018240470917120,1
1090349098623033345,70740986,1
1091541291215790081,114550022,1
1091541291215790081,4371221719,1
1091541291215790081,70740986,3
1091541291215790081,750867988065165314,1
1091626711060365314,1246578119307337729,1
1092134361787318272,1100350954803773441,1
1092134361787318272,70740986,1
1092678923177979905,70740986,1
1093282746716381184,1301218349620236288,1
1093282746716381184,1331018240470917120,1
1093282746716381184,89282580,1
1093310295588651009,70740986,1
1094049767594823680,1038520012473098240,1
1094049767594823680,1218767468954411011,1
1094618256625885194,89282580,1
1095322702905257985,1100350954803773441,2
1095322702905257985,1304051396942139397,1
1095322702905257985,1330871822,1
1095775067034636288,1000431037141446659,1
1095775067034636288,1345095859638214656,1
1095877193018806273,89282580,1
1096121984914735104,66844810,1
1096463118098673664,1331018240470917120,1
1096463118098673664,70740986,2
1096463118098673664,89282580,1
109657942,1348087687148953601,1
1096795041081757696,89282580,1
109680940,1331018240470917120,1
1097887826459459584,1218767468954411011,1
1097887826459459584,35927867,1
1097887826459459584,807000113172201476,1
1098005117914234880,1278290552081887232,1
1098005117914234880,1331018240470917120,1
1098022576071368704,73463687,1
1098193794552512514,3349609732,1
1098193794552512514,70740986,1
1098611437994422273,1313556611915538445,1
1098611437994422273,1358407609166950401,1
1098611437994422273,2349200508,1
1098611437994422273,73463687,1
1099072098142744576,1218767468954411011,1
1099072098142744576,1331018240470917120,1
1099072098142744576,35927867,1
1099072098142744576,807000113172201476,1
1099478037085736961,1318927555072647169,1
1099478037085736961,4914268858,1
1099478037085736961,70740986,1
1099509588058140673,1099509588058140673,1
1099509588058140673,1331018240470917120,1
1099509588058140673,221651256,1
1099734953917587458,1313556611915538445,1
1100172289214017538,1331018240470917120,1
1100350954803773441,1218767468954411011,1
1100350954803773441,1304051396942139397,1
1100350954803773441,1331018240470917120,1
1100350954803773441,767425495730417664,1
1100350954803773441,967299284235440128,1
1100412971069562880,1331018240470917120,1
1102234323414073345,1347010793573916673,1
1102351043554406400,1331018240470917120,1
1102758781883240448,1218767468954411011,1
1102758781883240448,1331018240470917120,1
1102969220,1218767468954411011,1
1102969220,826740883,1
1103014646674587648,1038520012473098240,1
1104222768097304576,1038520012473098240,1
1104547580,1218767468954411011,1
1105684748238770177,1362445262686412804,1
1105684748238770177,178088940,1
1105684748238770177,391731319,1
1105684748238770177,70740986,1
1105911609250189312,89282580,1
1106026690105495553,1331018240470917120,1
1106590747833311232,1331018240470917120,1
1107073627,89282580,1
1107306038607396864,1190636547818885122,1
1108327566,15792387,1
1108327566,967299284235440128,1
1108568390959091712,1331018240470917120,1
1108585016009859072,70740986,1
1108585016009859072,89282580,1
1108758931277561858,1218767468954411011,2
1108758931277561858,70740986,1
1108841938298507264,1331018240470917120,1
1108841938298507264,967299284235440128,1
1109718973,1331018240470917120,1
1110054237378146305,1218767468954411011,1
1110054237378146305,1331018240470917120,1
1110710233,874256563,1
1110902410627682304,1331018240470917120,1
1110997556090359809,1198827021104750592,1
1111108660627832832,178088940,1
1111108660627832832,70740986,1
1111115595053961217,1331018240470917120,1
1111367359,1198827021104750592,1
1112344627,1151340112955019265,1
1112527661539090432,1278290552081887232,1
1112743486674079746,1038520012473098240,1
1112743486674079746,1331018240470917120,1
1113516766142107650,89282580,1
1113567856124411906,1116071575407796224,1
111373929,89282580,1
1114977343771164673,1218767468954411011,1
1114977343771164673,1278290552081887232,1
1114977343771164673,40981798,1
1115760715032399877,1331018240470917120,1
1119072132267298817,1246578119307337729,1
1119072132267298817,1331018240470917120,1
1119072132267298817,15792387,1
1119634354152493057,89282580,1
1120723790185619457,89282580,1
1121252318534602752,1329053247269707779,1
1121252318534602752,497591536,1
1121252318534602752,89282580,1
1121252318534602752,967912318398058496,1
1121906525889421312,89282580,1
1122306453543407616,1218767468954411011,1
1122704944652529666,1331018240470917120,1
1123007084465926145,1218767468954411011,1
1123007084465926145,132588642,1
1123007084465926145,35927867,1
1123007084465926145,624720560,1
1123007084465926145,807000113172201476,1
112322733,1218767468954411011,1
112322733,1313179829634621440,1
112322733,826740883,1
1123318443149803520,1304051396942139397,1
1123318443149803520,1331018240470917120,1
1124115930693246976,1173943218532208640,1
1124115930693246976,1261699787348488197,1
1124115930693246976,4914268858,1
1124115930693246976,70740986,3
1124887312721170432,73463687,1
1125587988749193216,178088940,1
1125587988749193216,70740986,1
1126552582422450177,1331018240470917120,1
1126563966254309376,89282580,1
1126589378342551553,1218767468954411011,1
1126589378342551553,70740986,4
1126889235716419585,1331018240470917120,1
1127298937336094721,1288896894597562370,1
1127480069369270272,1038520012473098240,1
1127480069369270272,1138440422173413376,1
1127480069369270272,1218767468954411011,1
1127480069369270272,1331018240470917120,1
1127480069369270272,89282580,2
1127713081881022464,26068447,1
1127745941296033793,1116071575407796224,1
1128450055663439872,1151340112955019265,1
1128619622,3330717731,1
1130215047924289536,1346589533488504833,1
1130623779200274432,1654585453,1
1131295081074483201,1281618610142707712,1
1131295081074483201,2255010606,2
1131295081074483201,2970735742,1
1131295081074483201,3208586411,1
1132832214,1304051396942139397,1
1132832214,70740986,2
1133766962683817986,17580570,1
1136982291400593409,1218767468954411011,1
1137325874590752769,1218767468954411011,1
1137325874590752769,35927867,1
1137325874590752769,807000113172201476,1
1137921379,497591536,1
1137921379,89282580,1
1137921379,967912318398058496,1
1138129304347389955,70740986,1
1138129304347389955,89282580,1
1138286927743000581,1074652794706104321,1
1138286927743000581,1164720743248269312,1
1138286927743000581,1233970105865904129,1
1138286927743000581,1281119536461332480,1
1138286927743000581,1345907498922991616,1
1138286927743000581,1372690177433481216,1
1138286927743000581,16402111,1
1138286927743000581,23944798,2
1138286927743000581,260066978,1
1138286927743000581,2772292361,1
1138286927743000581,336307370,1
1138286927743000581,367831694,1
1138286927743000581,742056417859751936,1
1138286927743000581,946550427570630656,1
1138286927743000581,967299284235440128,1
1138440422173413376,1331018240470917120,1
1138639878105829381,1169736458372038656,1
1138963490868064256,1331018240470917120,1
1139936968282914816,89282580,2
1140113007214809088,1304051396942139397,1
1140113007214809088,70740986,2
1140113007214809088,82455213,1
1141255158631948289,1218767468954411011,1
1141255158631948289,221651256,1
1141527908705624064,1331018240470917120,1
1141553275419975680,1331018240470917120,1
1142313181018243077,178088940,1
1142313181018243077,70740986,1
1142418858604675072,30291419,1
1142418858604675072,89282580,1
1142860256235724800,1198827021104750592,1
1142860256235724800,1218767468954411011,1
1144055826010824704,1218767468954411011,1
1144055826010824704,35927867,1
1144055826010824704,807000113172201476,1
1144411497965113344,1218767468954411011,1
1144411497965113344,70740986,1
1144411497965113344,89282580,2
1144550801408479232,1331018240470917120,1
114550022,1091541291215790081,1
114550022,70740986,1
1145699142179512325,1331018240470917120,1
1146523366943272961,89282580,1
1146674481374605312,1278290552081887232,1
1146674481374605312,1331018240470917120,1
1146674481374605312,221651256,1
1146674481374605312,70740986,1
1146674481374605312,725117277524267008,1
1146674481374605312,89282580,2
1146791572551413760,1248370856969019392,1
1146791572551413760,874256563,2
1146791572551413760,89282580,2
1146808438602829831,89282580,1
1148367794305556480,15792387,1
1148367794305556480,635906376,1
1148367794305556480,75587121,1
1148416609821831168,414210311,1
1148416609821831168,89282580,1
1148466549155647488,1218767468954411011,3
1148466549155647488,221651256,1
1148466549155647488,40981798,1
1148466549155647488,70740986,2
1148643233012035585,1331018240470917120,1
114880433,1038520012473098240,1
1149152796870107136,124003770,1
1150016294969913350,1038520012473098240,1
1150320166019973120,167269788,2
1150320166019973120,178088940,2
1150320166019973120,42246241,1
1150320166019973120,4709744836,1
1150320166019973120,70740986,5
1150320166019973120,838732177,1
1150450954371817476,178088940,1
1150450954371817476,70740986,1
1150827077144391680,1331018240470917120,1
1150840750722179073,1331018240470917120,1
1150951209018281984,3113418036,1
1152348371891474432,1218767468954411011,1
1152348371891474432,1331018240470917120,1
1152348371891474432,35927867,1
1152348371891474432,4868058556,1
1152348371891474432,798205169330769920,1
1152348371891474432,807000113172201476,1
1152737456040509440,1398259518,1
1152737456040509440,178088940,1
1152737456040509440,70740986,1
1153023475415732224,15792387,1
1153304434568519680,1151340112955019265,1
1153304434568519680,1331018240470917120,1
1153304434568519680,89282580,1
1154166854702813184,1231452011314499584,1
1154166854702813184,1266934922637434885,1
1154166854702813184,180560211,1
1154166854702813184,2780540842,1
1154166854702813184,70740986,2
1154166854702813184,983969911,1
1155296837110239234,89282580,1
1156247089996845057,1138440422173413376,1
1156247089996845057,1218767468954411011,1
1156247089996845057,1331018240470917120,1
1156268514333876224,1331018240470917120,1
1156856303471538179,1116071575407796224,1
1157734660366929920,1331018240470917120,1
1157786505051611137,1330990469870923785,1
1158521389399195648,70740986,1
1158909638944993280,1331018240470917120,2
1160674596472938497,1286780777422888963,1
116094189,1331018240470917120,2
1160953382888062976,1331018240470917120,1
1160953382888062976,70740986,1
1161124493189877760,1331018240470917120,1
1161252220421079041,1161252220421079041,1
1161252220421079041,1331018240470917120,1
1161252220421079041,221651256,1
1161643669142867969,70740986,1
1162205593618092032,1105838381622329344,1
1162205593618092032,88346657,1
116294067,1331018240470917120,1
1163965211122044928,1304051396942139397,1
1164198108819021826,1116071575407796224,1
1164198108819021826,89282580,1
1164289303909937152,1331018240470917120,1
1165290937276227584,1352440061514551296,1
1165290937276227584,167269788,2
1165290937276227584,178088940,2
1165290937276227584,70740986,6
1165290937276227584,721826778747015169,1
1165780979631263745,70740986,1
1166171919022022657,1218767468954411011,1
1166171919022022657,40525564,1
1167607211209703425,1331018240470917120,2
1167607211209703425,23944798,1
1168730510761373696,1105838381622329344,1
1168748936603082752,1331018240470917120,1
1168936042994511873,2867638538,1
1169251274006700033,89282580,1
1169371475213725696,89282580,1
1169736458372038656,70740986,1
1170516074766487552,1277389426356817928,1
1171250617039368193,1304051396942139397,1
1171303145185652737,1362445262686412804,1
1171303145185652737,2910679727,1
117190098,826740883,1
117192983,1218767468954411011,1
117192983,24051737,1
117192983,70740986,1
117192983,807000113172201476,1
117192983,96018046,1
1172154098252165121,70740986,1
1173847203435073542,1331018240470917120,1
1175213800095698949,1175213800095698949,1
1175213800095698949,1331018240470917120,1
1175213800095698949,221651256,1
1177010454302023680,1331018240470917120,1
1177048124,70740986,1
1178012304346173445,15792387,1
1178012304346173445,89282580,1
1178438119529549824,1278290552081887232,1
1179849718937067520,1331018240470917120,1
1179849718937067520,1378143229825146885,1
1181317107973316608,1115338394006171649,1
1181317107973316608,1362196291120484356,1
1181317107973316608,826740883,1
1181343331386675200,1218767468954411011,1
1181343331386675200,70740986,4
118215201,46933759,1
1183235515631443968,1350549294,1
1183235515631443968,70740986,1
118432756,1138440422173413376,1
118432756,1331018240470917120,1
1184343783049220096,1218767468954411011,1
1184343783049220096,40981798,1
1184479914713583616,70740986,1
1184479914713583616,75886667,1
1184479914713583616,82455213,1
1184479914713583616,89282580,1
118455578,1362445262686412804,1
118455578,4872315238,1
118455578,73463687,1
1184948482429374466,1344851376371888129,1
1184948482429374466,73463687,1
1185364618341998593,1331018240470917120,1
1185595452529565697,2349200508,1
1186447733839802368,763403,1
1186495272559529984,1372690177433481216,1
1186495272559529984,178088940,1
1186760931558051840,1331018240470917120,1
1187252567094550528,1017909877404991489,1
1187252567094550528,1111115595053961217,1
1187252567094550528,1151340112955019265,1
1187252567094550528,929434952533409794,1
1187340204794875910,826740883,1
1187502251868381184,1218767468954411011,1
1187792982197624833,1169736458372038656,1
1188256152104124421,1188256152104124421,1
1188893194227838984,1146791572551413760,1
1189054055466835968,967299284235440128,1
118919582,1069314475,1
1189626277696720896,1278290552081887232,1
1189699731649228801,4901133017,1
1191015734245306369,1116071575407796224,1
1191935238966001665,1218767468954411011,1
1191935238966001665,70740986,1
1193357080528347137,3386677456,1
1193405248422973441,1218767468954411011,1
1193413786658594816,2923124470,1
1193714351099797504,1059241557847670784,1
1193714351099797504,1151340112955019265,2
1193725579406774273,70740986,1
1194088566177054722,70740986,1
1194345226019708928,1218767468954411011,1
1194439510022602753,1100350954803773441,1
1194982856562499586,826740883,1
1195752071028518918,1304051396942139397,1
1195833367251636224,1288896894597562370,1
1195833367251636224,350129163,1
1195833367251636224,66844810,1
1196161792310960130,1331018240470917120,1
1196485807302791168,1218767468954411011,1
1196485807302791168,826740883,1
119699026,725117277524267008,1
1197345603371589632,1210584731315769344,1
1197501390681235457,1313556611915538445,1
1198077914912346112,2422285998,1
1198330431734767619,497591536,1
1198330431734767619,89282580,1
1198330431734767619,967912318398058496,1
1198620011373486080,70740986,1
1198665550832046081,1218767468954411011,1
1198761871,70740986,1
1199039503618510848,1100350954803773441,1
1199102304164753408,1288896894597562370,1
1199102304164753408,1302980103333228545,1
1199149449047662596,1116071575407796224,1
119936769,1331018240470917120,1
1199394178825891842,1218767468954411011,1
1199394178825891842,35927867,1
1199394178825891842,807000113172201476,1
1200872927048163334,1218767468954411011,1
1201345063432982529,1198827021104750592,1
1201345063432982529,1266934922637434885,1
1201345063432982529,2191744417,1
1201345063432982529,70740986,1
1201345063432982529,917555363649589248,1
1201492503070945281,1331018240470917120,1
1201492503070945281,15792387,1
1201914678,1331018240470917120,3
1202449863281012736,33549858,1
1202449863281012736,70740986,1
1203363148402696193,1331018240470917120,1
1203952514497802241,1203952514497802241,1
1203952514497802241,1331018240470917120,1
1203952514497802241,221651256,1
1205189984698929152,1033005673796329474,1
1205189984698929152,1233970105865904129,1
1205189984698929152,128330298,1
1205189984698929152,1324547534111518723,1
1205189984698929152,16461837,1
1205590653238992896,1116071575407796224,1
1205945257348628480,1069661333421993987,1
1205968607974510592,798205169330769920,1
1206578803268636673,1198827021104750592,1
1206578803268636673,917555363649589248,1
1207027413600948225,776206617918316544,1
1209221479637884932,89282580,1
1209954086646419457,2614531483,2
1209954086646419457,3386677456,1
1210630228898435075,1331018240470917120,1
1211289861681901568,89282580,1
1211772301294755840,1038520012473098240,1
1211772301294755840,1146791572551413760,1
1211772301294755840,1218767468954411011,1
1211772301294755840,1278290552081887232,1
1211772301294755840,1348087687148953601,2
1212268174260834306,2349200508,1
1212402620188352514,4868058556,1
1212617536174321665,1345095859638214656,1
1212915947096268800,1212915947096268800,1
1212915947096268800,1331018240470917120,1
1212915947096268800,221651256,1
1213215445811003392,1013877420326309888,1
1213215445811003392,1331018240470917120,2
1213215445811003392,70740986,1
1213680721249726465,70740986,1
1213680721249726465,874256563,2
1213872720523354112,1151340112955019265,2
1213872720523354112,635906376,2
1213872720523354112,75587121,1
1213872720523354112,89282580,1
1214832103,1105838381622329344,1
1214832103,88346657,1
1215190536,1331018240470917120,1
1215450328222642183,1146919357718704128,1
1215491070,1331018240470917120,2
1215491070,373399513,1
1216139789528915969,1218767468954411011,1
1216139789528915969,35927867,1
1216139789528915969,807000113172201476,1
1216221639513296896,1151340112955019265,1
1216347979138969601,1218767468954411011,1
1216347979138969601,1304051396942139397,1
1216347979138969601,70740986,3
1216893590313586688,1138440422173413376,1
1216893590313586688,1331018240470917120,2
1217127861162663937,1105838381622329344,1
1217127861162663937,88346657,1
1217263375295635456,1116071575407796224,1
1217263375295635456,2196532010,1
1217601242777735168,1277677267183943680,1
1217930335683518467,1218767468954411011,1
1217930335683518467,221651256,1
1218271621733064711,16402111,1
1218308893635481608,1218767468954411011,1
1218308893635481608,826740883,1
1218406212661841920,967299284235440128,1
1219455406906519552,1218767468954411011,1
1219455406906519552,40981798,1
1219566785026052098,1218767468954411011,1
1219566785026052098,35927867,1
1219566785026052098,807000113172201476,1
1221456713779417089,1304051396942139397,1
1221456713779417089,70740986,1
1221456713779417089,907064176375484416,1
1221634516525207554,15792387,1
1221634516525207554,89282580,1
1222214227085217794,1218767468954411011,1
1223352545214717954,15792387,1
1223352545214717954,26068447,1
1223352545214717954,70740986,1
1223352545214717954,89282580,1
1224331944260972545,70740986,1
1224380388887449602,89282580,1
1224738675076009984,1331018240470917120,1
1225058241790373888,1239910065009618944,1
1225535581079269376,1331018240470917120,1
1226978911751413763,40525564,1
1227012125593395200,1198827021104750592,1
1227012125593395200,1367934908702875649,1
1227012125593395200,89282580,1
1227056321037398016,1331018240470917120,1
1227393447881068546,1331018240470917120,1
1227393447881068546,933013749329514496,1
1229152419382165504,1146791572551413760,1
1229152419382165504,1278290552081887232,1
1229152419382165504,70740986,2
1229152419382165504,89282580,1
1229152419382165504,945027670529789952,1
1229427140451610627,1105838381622329344,1
1229427140451610627,88346657,1
123054668,1331018240470917120,2
123054668,23944798,1
123054668,73463687,1
1231062968223358976,70740986,1
1231452011314499584,1125246531769196545,1
1231452011314499584,1245004882492510209,1
1231452011314499584,1258339752333529088,1
1231452011314499584,1266934922637434885,2
1231452011314499584,19653632,1
1231452011314499584,2780540842,3
1231452011314499584,4251855779,1
1231452011314499584,4606404023,1
1231452011314499584,4914268858,2
1231452011314499584,553994800,3
1231452011314499584,70740986,13
1231452011314499584,853669182344499202,3
1231452011314499584,945027670529789952,1
1231452011314499584,983969911,3
1232285447503699971,1331018240470917120,1
