source,target,weight
1027827038,70740986,1
1027990788645576704,497591536,1
1027990788645576704,89282580,1
102822865,1105838381622329344,1
102822865,16402111,1
102822865,23888081,1
102822865,23944798,1
1028443295846948864,1105838381622329344,4
1028443295846948864,1257950861294284800,1
1028443295846948864,1294772060116463617,1
1028443295846948864,1368911265821818891,2
1028443295846948864,16402111,2
1028443295846948864,23888081,2
1028443295846948864,23944798,4
1028443295846948864,833850971415511041,2
102861341,70740986,1
1028632716777058304,70740986,1
1028649795592830976,1000431037141446659,1
1028649795592830976,1105838381622329344,1
1028649795592830976,16402111,1
1028649795592830976,23888081,1
1028649795592830976,23944798,1
1028649795592830976,4872315238,1
1029091475110457346,1151340112955019265,1
1029243834067247104,1035190563744743425,1
1029243834067247104,1245913291639177216,1
1029243834067247104,48228163,1
1029243834067247104,486374656,1
1029315211,89282580,1
1029401120207077377,1087230353822179328,1
1029401120207077377,221651256,1
1029401120207077377,70740986,1
1030311637641818112,89282580,1
103089877,1596879522,1
103089877,54799313,1
103089877,70740986,1
103089877,793779408821641216,1
103096704,285446350,1
1030967868169564160,1105838381622329344,1
1030967868169564160,70740986,1
1032316998271860736,1273308911681101825,1
103252544,1331018240470917120,1
103252544,70740986,1
1033496732104105985,2863151596,1
1033496732104105985,350129163,1
1033814026948694018,1105838381622329344,1
1033814026948694018,16402111,1
1033814026948694018,23888081,1
1033814026948694018,23944798,1
1033814026948694018,3330717731,1
1034769156741234689,563097024,1
1034769156741234689,78765448,1
1034869354607927296,1151340112955019265,1
1034869354607927296,1610684754,1
1034869354607927296,310068276,1
1035385409759531008,89282580,1
1036072651,1358407609166950401,1
103641484,70740986,1
1037479683149852672,1331018240470917120,1
1037479683149852672,429574204,1
1037479683149852672,70740986,2
1037479683149852672,82455213,1
1037921571820724226,342003638,1
1037921571820724226,89282580,1
1038059744,70740986,1
1039298252246528000,3799583789,1
1039359877825609728,1087230353822179328,1
1039359877825609728,70740986,1
103958693,1286780777422888963,1
103958693,1360406910684585988,1
1039674950146293761,89282580,1
1039694765627985920,1107013856780578816,1
1040657814736257025,1040657814736257025,1
1040657814736257025,1190636547818885122,1
1040657814736257025,1198330431734767619,2
1040657814736257025,1242089641437794304,1
1040657814736257025,1285441470590259202,1
1040657814736257025,1302128836423933952,1
1040657814736257025,1307691489187844097,1
1040657814736257025,1331018240470917120,1
1040657814736257025,1335019345966198786,1
1040657814736257025,1358407609166950401,1
1040657814736257025,15792387,2
1040657814736257025,162571327,1
1040657814736257025,181689750,1
1040657814736257025,196631782,1
1040657814736257025,266259553,1
1040657814736257025,305802904,2
1040657814736257025,3330717731,3
1040657814736257025,346024351,1
1040657814736257025,387905533,1
1040657814736257025,45029695,1
1040657814736257025,460159469,1
1040657814736257025,60100721,1
1040657814736257025,617534938,1
1040657814736257025,843271479647199237,1
1040657814736257025,85128802,1
1040657814736257025,858694351299465218,1
1040657814736257025,89282580,1
1040657814736257025,905584293157769217,2
1041170031017639936,905584293157769217,2
1042932283487866880,70740986,1
1042932283487866880,89282580,1
1044591877855596544,1245913291639177216,1
1044591877855596544,391805370,1
1044591877855596544,790707535577804800,1
1044602363770802176,1274441774279340032,1
1044810355275419650,1349433701072056320,1
1045490488709656577,1151340112955019265,1
1045490488709656577,1308070505489063936,1
1045490488709656577,159930774,1
1045490488709656577,980632500966952960,1
104604861,15582186,1
104604861,3080644403,1
1046448126389833729,1151340112955019265,1
1046448126389833729,2516590279,1
1046448126389833729,70740986,2
1046448126389833729,967299284235440128,1
1046457560,1331018240470917120,1
1046457560,70740986,2
1046457560,967299284235440128,1
1046592169308553216,1218767468954411011,1
1046900244678684673,1105838381622329344,1
1046900244678684673,70740986,1
1047631426143887360,1273308911681101825,1
1047631426143887360,798205169330769920,1
1047924145856700416,1087230353822179328,1
1047924145856700416,70740986,1
1048816328,1262212622730092555,1
1048816328,70740986,1
1049355524406497282,1028047537431883777,1
1049801259379757056,1080232707173564416,1
1049801259379757056,2159599672,1
1049801259379757056,70740986,2
1049801259379757056,874256563,2
1050934920481103872,1105838381622329344,1
1050934920481103872,70740986,1
1051081403595554817,1028047537431883777,1
1051081403595554817,1105838381622329344,1
1051081403595554817,15792387,1
1051081403595554817,16402111,1
1051081403595554817,23888081,1
1051081403595554817,23944798,2
1051081403595554817,793779408821641216,1
1051898883633278976,70740986,1
1051898883633278976,89282580,1
1051924537489657856,70740986,1
1052845073614983168,1202343590896291841,1
1052907961356562432,427036048,1
1053119949890301953,1109912402706030595,1
1053119949890301953,1335019345966198786,1
1053119949890301953,305802904,1
1053119949890301953,3330717731,2
1053119949890301953,4915271603,1
105350428,1116071575407796224,1
1053675414210732032,540628749,1
1054105700203401216,1218767468954411011,1
1055630371713417216,1116071575407796224,1
1056766224292593665,70740986,1
1056766224292593665,73463687,1
1056766224292593665,874256563,1
1056793818106880000,967299284235440128,1
1057225324759576577,1151340112955019265,1
1057225324759576577,221651256,1
1057225324759576577,70740986,1
1057785240301850624,1105838381622329344,2
1057785240301850624,16402111,1
1057785240301850624,23888081,1
1057785240301850624,23944798,1
1057785240301850624,70740986,1
1057785240301850624,89282580,2
1058109211593334784,23944798,1
1058109211593334784,70740986,1
105853780,1105838381622329344,1
105855406,1151340112955019265,1
1059229999742574597,70740986,1
1060684611326480384,967299284235440128,1
1060783428264701952,70740986,1
1060783428264701952,89282580,1
1060979587801210880,493983940,1
106205199,23944798,1
106205199,70740986,1
1062294927172947968,70740986,1
1062450172528025600,70740986,1
106264778,1347010793573916673,1
1063639616161554437,1218767468954411011,1
1064205838632591361,89282580,1
1064712810,1151340112955019265,2
1064712810,967299284235440128,1
1064827903450468352,3330717731,1
1065282307190337539,23888081,1
1066582930124869632,1030279999889309697,1
1066833363489550336,259982352,1
1067195030690021377,70740986,1
1067195030690021377,793779408821641216,1
1067581663146885121,98271186,1
1068681410444173314,1216139789528915969,1
1068681410444173314,1218767468954411011,2
1068681410444173314,1349433701072056320,1
1068681410444173314,1358407609166950401,1
1068681410444173314,221651256,1
1068681410444173314,497591536,1
1068681410444173314,73463687,1
1068681410444173314,798205169330769920,1
1068681410444173314,89282580,3
1069085302432485377,1218767468954411011,1
1069314475,1218767468954411011,1
1069314475,89282580,1
1069756569435430914,70740986,1
1069795410695389184,1151340112955019265,1
1069795410695389184,23944798,1
1069795410695389184,70740986,1
1070849019939823617,70740986,2
1070849019939823617,89282580,1
1070849019939823617,967299284235440128,1
1071747436945817600,1116071575407796224,1
1071747436945817600,1218767468954411011,2
1071747436945817600,221651256,2
1071747436945817600,70740986,1
1071928309414531072,70740986,1
107216961,1374357080673554435,1
107289491,1360406910684585988,2
107289491,429242820,1
107289491,70740986,1
1073148436306935808,497591536,1
1073148436306935808,89282580,1
1073384228639789056,1151340112955019265,2
1073384228639789056,1331018240470917120,5
1073384228639789056,15792387,2
1073384228639789056,221651256,1
1073384228639789056,89282580,2
1074040548590321666,89282580,1
1074131264574275584,1105838381622329344,1
1074131264574275584,23944798,1
1074529196708388864,70740986,1
1074529196708388864,89282580,1
1074758504622276608,1105838381622329344,2
1074758504622276608,358332537,1
1074758504622276608,70740986,1
1074758504622276608,754065526075240449,1
1074790896518991874,1230303053246607361,1
107493748,23944798,1
107493748,70740986,1
107493748,89282580,2
1075233900,1218767468954411011,1
1075879009999826944,1105838381622329344,1
1075879009999826944,16402111,1
1075879009999826944,23888081,1
1075879009999826944,23944798,1
1075879009999826944,70740986,1
1075879009999826944,89282580,1
1076048191970250754,1254916091387826176,1
1076293075214000128,1331018240470917120,1
1076293075214000128,1596879522,1
1077090268049014784,1257006265185812482,1
1077090268049014784,1331018240470917120,1
1077326141533216768,1360406910684585988,1
107750044,70740986,1
1078149679,1105838381622329344,1
1078149679,2192557652,1
1078149679,868919743381741572,1
1078172570,563097024,1
1078219648976519168,30417769,1
1078219648976519168,89282580,1
1078315785288851457,1151340112955019265,2
1078315785288851457,310068276,1
1079479208538189835,1087230353822179328,1
1079479208538189835,70740986,1
1079550454256816130,221651256,1
1079550454256816130,89282580,1
1079763955432783872,1105838381622329344,1
1079763955432783872,23944798,1
1079982419707551744,1028047537431883777,1
1079982419707551744,70740986,1
1080166452269850631,1360406910684585988,1
1080232707173564416,1080232707173564416,1
1080232707173564416,1105838381622329344,1
1080232707173564416,1218767468954411011,1
1080232707173564416,1348087687148953601,1
1080232707173564416,16402111,1
1080232707173564416,23888081,1
1080232707173564416,23944798,1
1080232707173564416,70740986,2
1080232707173564416,874256563,2
1080232707173564416,89282580,1
1080460302653841408,1151340112955019265,1
1080460302653841408,1218767468954411011,3
1080460302653841408,1304051396942139397,1
1080460302653841408,221651256,1
1080460302653841408,89282580,3
1080645648419078144,1111115595053961217,1
1080645648419078144,429242820,1
1080683282537287681,1360406910684585988,1
1080873673945501696,89282580,1
1080884784371560448,89282580,3
1080942817374019584,23944798,1
1080942817374019584,70740986,1
1080979840004689920,2516590279,2
1080979840004689920,70740986,1
1081081430116057088,1105838381622329344,1
1081154852707885057,1116071575407796224,1
1081204090800144385,1116071575407796224,1
1081327810004815872,89282580,1
1081733708972023808,221651256,1
1081733708972023808,70740986,1
1081847772,1151340112955019265,1
108187965,70740986,1
108187965,874256563,1
1082091512970821632,1105838381622329344,1
1082091512970821632,70740986,1
1082381678432186368,253278157,1
1082381678432186368,721011474,1
1082755875008405507,1105838381622329344,1
1082755875008405507,70740986,1
1082819697450631169,1105838381622329344,1
1082819697450631169,16402111,1
1082819697450631169,23888081,1
1082819697450631169,23944798,1
1082819697450631169,89282580,1
108289653,1116071575407796224,1
1083154877629558785,1115338394006171649,1
108329648,1218767468954411011,1
1083526796,1116071575407796224,1
1083603258,1331018240470917120,1
1083603258,70740986,1
1083627430261080066,15792387,1
1083627430261080066,89282580,1
1083627430261080066,967299284235440128,1
1084219717668216833,70740986,1
108446642,1151340112955019265,1
1084993643038019585,1151340112955019265,1
1084993643038019585,89282580,1
1086088263360602112,952403106,1
1086325691430391808,70740986,1
1086325691430391808,798205169330769920,1
1086325691430391808,89282580,2
1086796342435835905,1028047537431883777,1
1086796342435835905,1105838381622329344,1
1086796342435835905,1331018240470917120,3
1086796342435835905,15792387,1
1086796342435835905,16402111,2
1086796342435835905,23888081,2
1086796342435835905,23944798,2
1086796342435835905,70740986,7
1086796342435835905,793779408821641216,1
1086796342435835905,89282580,1
1086796342435835905,967299284235440128,1
1087111549628628992,1105838381622329344,1
1087111549628628992,1151340112955019265,1
1087111549628628992,1218767468954411011,1
1087111549628628992,1245913291639177216,1
1087111549628628992,1331018240470917120,1
1087111549628628992,1362196291120484356,1
1087111549628628992,635906376,1
1087111549628628992,70740986,2
1087111549628628992,967299284235440128,1
1087267885,70740986,1
1089265810965757954,70740986,1
1089265810965757954,874256563,1
1089713687454134272,497591536,1
1089713687454134272,89282580,1
1089907718,62046416,1
1089942072356950021,15792387,1
1089942072356950021,89282580,1
1089962034752499712,1028047537431883777,1
1089962034752499712,1358407609166950401,1
1089962034752499712,23944798,1
1089962034752499712,326502808,1
1089962034752499712,70740986,2
1089962034752499712,793779408821641216,1
1089962034752499712,89282580,2
1090135462964940801,1151340112955019265,2
1090135462964940801,89282580,1
1090924225966280704,15792387,1
1090924225966280704,89282580,2
1091173918017171456,1105838381622329344,1
1091173918017171456,70740986,1
1091460096981458944,1347010793573916673,1
1092781033,73463687,1
1093371039914938369,89282580,1
1094145835879882752,70740986,1
1094145835879882752,89282580,1
1094234373614985218,1362196291120484356,1
1094234373614985218,89282580,1
1094618256625885194,89282580,2
1094752207080247298,1304051396942139397,1
1094752207080247298,221651256,1
1094752207080247298,967299284235440128,1
1095322702905257985,1151340112955019265,1
1095322702905257985,89282580,1
1095615084,70740986,1
1095775067034636288,1362196291120484356,1
1095877193018806273,1218767468954411011,1
1096498650195218432,23888081,1
1096578482707009537,1352440061514551296,1
1096578482707009537,70740986,1
1096578482707009537,967299284235440128,1
109662868,1105838381622329344,1
109662868,16402111,1
109662868,23888081,1
109662868,23944798,1
1096969009357041664,89282580,1
1097325354417639424,1105838381622329344,1
1097325354417639424,16402111,1
1097325354417639424,23888081,1
1097325354417639424,23944798,1
109746464,23944798,1
109746464,70740986,2
109746464,89282580,1
109777432,23524337,1
109777432,70740986,1
109778228,70740986,1
1097928862971904000,70740986,1
1097928862971904000,874256563,1
1098005117914234880,89282580,1
1098469531952001029,1105838381622329344,1
1098469531952001029,16402111,1
1098469531952001029,23888081,1
1098469531952001029,23944798,2
1098469531952001029,70740986,1
1099151705286066176,70740986,1
109936867,23944798,1
109936867,70740986,1
1099798020462387200,70740986,1
1100013571784757248,1292376426,1
1100013571784757248,70740986,1
1101236312080896002,83268658,1
1101518255334871040,1218767468954411011,1
1102063875346915328,1273308911681101825,1
1102172411582169088,1116071575407796224,1
1102234323414073345,1347010793573916673,5
1102768411,14058215,1
1102768411,89282580,1
1103133878569586688,207466616,1
1103133878569586688,2785011443,1
1103133878569586688,3068587528,1
1103133878569586688,967299284235440128,1
1103422312269991936,1002264516384690176,1
1103422312269991936,1151340112955019265,1
1103422312269991936,749313826739384321,1
1103422312269991936,967299284235440128,1
1104222768097304576,1331018240470917120,1
1104222768097304576,70740986,1
1104789802652786689,1028047537431883777,1
1104789802652786689,1105838381622329344,1
1104789802652786689,1218767468954411011,1
1104789802652786689,1347010793573916673,1
1104789802652786689,221651256,1
1104789802652786689,70740986,7
1104789802652786689,89282580,1
1104789802652786689,967299284235440128,1
1105684748238770177,115713314,1
1105684748238770177,519845286,1
1105911609250189312,89282580,1
1105966990655737857,1151340112955019265,1
1106023266047721473,73463687,1
1106209402846146567,1218767468954411011,1
1106410464697872384,1105838381622329344,1
1106410464697872384,23944798,1
1106775223,23944798,2
1106775223,70740986,1
1108032143656144899,1331018240470917120,1
1108032143656144899,89282580,1
1108327566,1331018240470917120,1
1108327566,70740986,1
1108370988251734016,4868058556,1
110839968,1151340112955019265,1
110839968,310068276,1
1108497709655384065,73463687,1
1108758931277561858,1218767468954411011,1
1108758931277561858,221651256,1
1108758931277561858,70740986,1
1108758931277561858,874256563,1
1109643461379149824,1349433701072056320,1
1109643461379149824,15792387,1
1109718973,89282580,2
1109823581893074954,1151340112955019265,1
1109823581893074954,793779408821641216,1
1110066192327364608,1273308911681101825,1
1110902410627682304,70740986,1
1110902410627682304,89282580,1
1110902410627682304,967299284235440128,1
1111080759316631552,29352128,1
1111834717052121089,1362196291120484356,1
111373929,3129181760,1
111373929,826740883,1
1114006837475594240,89282580,1
1114093267656876032,147746697,1
1115062492282130437,1105838381622329344,1
1115062492282130437,16402111,1
1115062492282130437,23888081,1
1115062492282130437,23944798,1
1115674805108236288,89282580,1
1115692429644931073,89282580,1
1115760715032399877,977771185030262784,1
1116754077441056768,23944798,1
1116754077441056768,70740986,1
1116873145393262592,1245913291639177216,1
1117865771722510336,89282580,1
1118333768283111424,1116071575407796224,1
1118656262093230080,1087871641961537537,1
1118656262093230080,89282580,1
1119072132267298817,1000431037141446659,1
112008870,70740986,1
112033415,1360406910684585988,1
112036532,1151340112955019265,1
1120723790185619457,497591536,1
1120723790185619457,89282580,1
1120895172,191178106,1
1120903407718498304,70740986,1
1120903407718498304,874256563,1
1121496227097583616,1218767468954411011,1
1121496227097583616,1352478815713435649,1
1121840834238926848,89282580,1
1121842641241505798,89282580,1
1121853331884916737,70740986,1
1123007084465926145,1151340112955019265,1
112338550,24330193,1
112338550,73463687,1
1124011679581392896,1105838381622329344,2
1124011679581392896,16402111,1
1124011679581392896,23888081,1
1124011679581392896,23944798,1
1124011679581392896,70740986,1
1124115930693246976,70740986,1
1124125737970294784,1105838381622329344,1
1124125737970294784,70740986,1
112422064,16402111,1
112422064,70740986,1
1124827388737740800,1151340112955019265,1
1124827388737740800,310068276,1
112563307,1105838381622329344,1
112563307,16402111,1
112563307,23888081,1
112563307,23944798,1
112563307,70740986,1
1126324091970052102,14058215,1
1126324091970052102,70740986,1
1126324091970052102,798205169330769920,1
1126324091970052102,967299284235440128,1
1126589378342551553,1184379200,1
1126589378342551553,1218767468954411011,1
1126589378342551553,2744105522,1
1126589378342551553,70740986,4
1126589378342551553,89282580,1
1126589378342551553,967299284235440128,1
1127062836,2874853516,1
1127595451023282176,429574204,1
1127595451023282176,70740986,1
1127595451023282176,82455213,1
112814637,78765448,1
1128647103742218241,1087230353822179328,1
1128647103742218241,1331018240470917120,1
1128647103742218241,1348087687148953601,1
1128647103742218241,1358407609166950401,1
1128647103742218241,70740986,4
1128647103742218241,73463687,2
1128647103742218241,89282580,1
1128647103742218241,967299284235440128,1
1129607239755554817,1028047537431883777,1
1129607239755554817,44196911,1
1130122850915033092,1190636547818885122,1
1130490870652919808,207466616,1
1130490870652919808,2785011443,1
1130490870652919808,3068587528,1
1130490870652919808,967299284235440128,1
1130862925684629504,798205169330769920,1
1131295081074483201,1116071575407796224,1
1131295081074483201,70740986,1
1132201662,1105838381622329344,1
1132201662,70740986,1
1132508012663304192,802641732466864128,1
11325122,82275816,1
1132754441487159297,967299284235440128,1
1133090092183097344,1105838381622329344,1
1133090092183097344,563097024,1
1133090092183097344,70740986,1
1133090092183097344,761772811845152768,1
1133213562,1028047537431883777,1
1133213562,70740986,1
1134305854402904064,89282580,1
1135110701817651203,967299284235440128,1
1135257031,70740986,1
1135273183182016512,1360406910684585988,1
1135273183182016512,429242820,1
1135775396316831744,1360406910684585988,1
1136057011550842881,1292376426,1
1136057011550842881,70740986,1
113628938,2516590279,1
113714205,70740986,1
1137176982276530176,73463687,1
113790594,350129163,1
1138172620837478400,73463687,1
1138286585621954561,1331018240470917120,1
1138286585621954561,15792387,1
1138286927743000581,1028886588644843520,1
1138286927743000581,1225632626062442501,1
1138286927743000581,1279928370843865092,1
1138286927743000581,1365300824,1
1138286927743000581,209343656,1
1138286927743000581,225822659,1
1138286927743000581,23944798,1
1138286927743000581,3294418057,1
1138286927743000581,339986565,1
1138286927743000581,394946692,1
1138286927743000581,488747376,1
1138286927743000581,555403421,1
1138286927743000581,601876283,1
1138286927743000581,630328777,1
1138286927743000581,70740986,1
1138286927743000581,73463687,1
1138286927743000581,750127780579438592,1
1138286927743000581,80479253,1
1138286927743000581,82455213,1
1138286927743000581,89239352,1
1139161066678751232,70740986,1
1139161066678751232,89282580,1
1139851275611209729,1360406910684585988,1
1140015596983279617,70740986,1
1140015596983279617,967299284235440128,1
1140113007214809088,89282580,1
1140462435784114178,905584293157769217,1
1140576420617498625,1116071575407796224,1
1141103881,230931590,1
1141103881,70740986,1
1141335493369425920,1105838381622329344,1
1141335493369425920,70740986,1
1141413691755311105,1028047537431883777,1
1141413691755311105,1035190563744743425,1
1141413691755311105,1126589378342551553,1
1141413691755311105,1369644853492129800,1
1141413691755311105,70740986,1
1141413691755311105,95962773,1
1141486334038724608,1360406910684585988,2
1142196008690114560,33319484,1
1142196008690114560,43257025,1
1142860256235724800,1223977750073090048,1
1142860256235724800,23944798,2
1142860256235724800,70740986,2
1143707418519658498,1151340112955019265,1
1143707418519658498,70740986,1
1143707418519658498,967299284235440128,1
1143707418519658498,991657291,1
114377532,1360406910684585988,1
114377532,70740986,1
114377532,82455213,1
1143958023498543112,1105838381622329344,1
1143958023498543112,1151340112955019265,2
1143958023498543112,23888081,1
1143963788,2178758198,1
1144583059527950337,1105838381622329344,1
1144583059527950337,1360406910684585988,1
1144583059527950337,15792387,1
1144583059527950337,70740986,1
1144583059527950337,89282580,1
1144667870665875456,563097024,1
1145061894442631168,259982352,1
1145458964420845569,1151340112955019265,1
1145458964420845569,793779408821641216,2
1145495033514254338,3330717731,1
1145495033514254338,4915271603,1
1146187775718432768,89282580,1
1146206095,1105838381622329344,1
1146206095,70740986,1
1146674481374605312,89282580,1
1146791572551413760,1105838381622329344,1
1146791572551413760,1211772301294755840,1
1146791572551413760,1218767468954411011,1
1146791572551413760,16402111,1
1146791572551413760,23888081,1
1146791572551413760,23944798,1
1146791572551413760,89282580,1
1146845876,15792387,1
1148466549155647488,70740986,3
1148466549155647488,89282580,1
1149152796870107136,1028047537431883777,1
1149346673468067840,23944798,1
1149346673468067840,754555698055254016,1
1150535663563022337,89282580,1
1150868736750080001,519845286,1
115113619,1319782646940053504,1
115113619,326502808,1
115113619,48842419,1
1151173229786148864,905584293157769217,1
1151340112955019265,1151340112955019265,1
1151340112955019265,310068276,1
1151340112955019265,89282580,1
1151340112955019265,967299284235440128,1
115141955,1105838381622329344,1
115141955,70740986,1
1151468165223899138,23888081,1
1151663629110042624,89282580,1
1151908243041640449,29352128,1
115204265,23944798,1
115204265,561439319,1
115204265,70740986,1
1152348371891474432,1267245784979910657,1
1152348371891474432,1358407609166950401,1
1152348371891474432,4868058556,1
1152784536419201025,16402111,1
1152784536419201025,23888081,1
1153038288082497537,635906376,1
1153038288082497537,967299284235440128,1
1153304434568519680,1105838381622329344,1
1153304434568519680,70740986,1
1153610669062795265,89282580,1
1153723237395771400,1105838381622329344,1
1153723237395771400,1218767468954411011,1
1153723237395771400,16402111,1
1153723237395771400,23888081,1
1153723237395771400,23944798,1
1154166854702813184,81239004,1
115481622,1151340112955019265,1
115481622,1330625646,1
1154887155807936513,89282580,1
1155162869698367488,70740986,1
1155162869698367488,967299284235440128,1
1155296837110239234,497591536,1
1155296837110239234,89282580,1
1155839205840314368,967299284235440128,1
1156247089996845057,89282580,1
1157329506111229953,741016777002352640,1
1157786505051611137,563097024,1
1158131668948901888,1245913291639177216,1
1158131668948901888,1360406910684585988,1
1158154937853009920,1330871822,1
1158154937853009920,1331018240470917120,2
1158154937853009920,70740986,2
1158154937853009920,89282580,1
1158221423422447616,23944798,1
1158221423422447616,70740986,1
1158637791481356289,584797578,1
1160665314088144897,1331018240470917120,1
1160665314088144897,221651256,1
1160665314088144897,89282580,1
1161252220421079041,1105838381622329344,2
1161252220421079041,1257950861294284800,1
1161252220421079041,1275945043862474753,1
1161252220421079041,1322656201864368130,1
1161252220421079041,1374538798386806787,1
1161252220421079041,16402111,1
1161252220421079041,23888081,1
1161252220421079041,23944798,1
1161798551602651141,70740986,1
1161798551602651141,874256563,1
1162413204846329856,1000431037141446659,1
1162856551075332097,563097024,1
1163222902260600837,1360406910684585988,1
1163246138809552896,89282580,1
1163404153,221651256,1
1163404153,874256563,1
1163965211122044928,1105838381622329344,1
1163965211122044928,1304051396942139397,1
1164131999306702848,230931590,1
1164198108819021826,1358407609166950401,1
1164198108819021826,23944798,1
1164198108819021826,70740986,1
116445466,89282580,1
1165272033636147200,1105838381622329344,1
1165272033636147200,16402111,1
1165272033636147200,23888081,1
1165272033636147200,23944798,1
1165765100202016770,1028047537431883777,1
1165765100202016770,70740986,1
1165780979631263745,1047224349223047168,1
1165780979631263745,1105838381622329344,2
1165780979631263745,1151340112955019265,1
1165780979631263745,1360406910684585988,1
1165780979631263745,142955542,1
1165780979631263745,16402111,1
1165780979631263745,23888081,1
1165780979631263745,23944798,2
1165780979631263745,27585328,1
1165780979631263745,70740986,1
1165780979631263745,89282580,1
1166618664285683712,80983226,1
1166618664285683712,967299284235440128,1
1167508362512293894,1348087687148953601,1
1167607211209703425,741016777002352640,1
1167865926315888646,563097024,1
1168059162,1105838381622329344,1
1168059162,16402111,1
1168059162,221651256,1
1168059162,23888081,1
1168059162,23944798,2
1168059162,70740986,1
1169381688,559112203,1
1169381688,874256563,1
1169985270340562945,78765448,1
117192983,1331018240470917120,1
117192983,15033845,1
117192983,70740986,1
1171933596522881024,1304051396942139397,1
1171933596522881024,70740986,1
1172189955327766528,1207473844723879936,1
1172322348596256771,1126589378342551553,1
1172590025265094656,1116071575407796224,1
117261628,1221638120577302528,1
1173342365974716416,1028047537431883777,1
1173342365974716416,70740986,1
1173347763599355904,70740986,1
1173417531769593857,1218767468954411011,1
1173417531769593857,1348087687148953601,1
1173417531769593857,221651256,1
1173417531769593857,875874578932826113,1
1173751041973731328,798205169330769920,1
1174493206823800832,1358407609166950401,1
1174724099697991682,1331018240470917120,1
1174895720916275200,1362196291120484356,1
1175087724077965313,1304051396942139397,1
1175278868476960769,1140877849592623104,1
