source,target,weight
1174493206823800832,70740986,1
1177648312565895168,1151340112955019265,1
1177648312565895168,21645641,1
1177648312565895168,358470557,1
1177648312565895168,50841706,1
1177648312565895168,872408798073282560,1
117888615,1151340112955019265,1
117888615,21645641,1
117888615,358470557,1
117888615,50841706,1
117888615,872408798073282560,1
1181317107973316608,1331018240470917120,1
1181317107973316608,67480420,1
1181328792947589120,34418203,1
1181328792947589120,7025662,3
118220642,89282580,1
1182691130003066880,1116071575407796224,1
118432756,1331018240470917120,1
1184660648950669312,221651256,1
1184660648950669312,29221775,1
1186447733839802368,1035190563744743425,1
1186447733839802368,35640698,1
1186447733839802368,36164207,1
1186447733839802368,4161140125,1
1186579389208645632,89282580,1
1190785382796943360,1151340112955019265,2
1190785382796943360,1331018240470917120,1
1191486810301648901,89282580,1
1193982607920381952,89282580,1
1195196329095507968,7025662,1
1195196329095507968,874256563,1
119556603,1151340112955019265,1
1195800132094050304,14230524,1
1195800132094050304,183030327,1
1195800132094050304,89282580,1
1195852314994720768,14230524,1
1195852314994720768,183030327,1
1195852314994720768,89282580,1
119699026,1331018240470917120,2
119699026,806105386109517824,1
1199149449047662596,1151340112955019265,1
1199149449047662596,21645641,1
1199149449047662596,358470557,1
1199149449047662596,50841706,1
1199149449047662596,872408798073282560,1
1202701765407363081,1151340112955019265,1
1202701765407363081,21645641,1
1202701765407363081,358470557,1
1203952514497802241,256824557,1
1203952514497802241,967299284235440128,1
1205236246408245248,7025662,1
1205236246408245248,82455213,1
1205604773099114496,901960525181059072,1
1206087944693522432,1304051396942139397,1
1207027413600948225,7025662,1
1208619120117325824,70740986,1
1208928564806127616,1151340112955019265,1
1208928564806127616,21645641,1
1208928564806127616,358470557,1
1208928564806127616,50841706,1
1208928564806127616,872408798073282560,1
1210841176498065409,1218767468954411011,1
1211772301294755840,7025662,1
1211772301294755840,89282580,1
1212198513213239297,1331018240470917120,1
1212198513213239297,32213049,1
1212198513213239297,70740986,1
1214001673154134017,1218767468954411011,1
1214001673154134017,1331018240470917120,1
121583530,70740986,1
121583530,89282580,1
1216128565395116032,1351944444560474117,1
1216128565395116032,7025662,2
1216128565395116032,89282580,2
1216893590313586688,1151340112955019265,1
1216893590313586688,21645641,1
1216893590313586688,221651256,1
1216893590313586688,358470557,1
1216893590313586688,50841706,1
1216893590313586688,70740986,2
1216893590313586688,872408798073282560,1
1216893590313586688,89282580,1
1217131493161492481,1870130772,1
1217131493161492481,445171040,1
1217131493161492481,562248311,1
1218618185827651584,1331018240470917120,1
1218618185827651584,1358407609166950401,2
1218618185827651584,967299284235440128,2
1219253105910525952,70740986,1
1219253105910525952,89282580,1
1220155851580887041,987397075049566209,1
1220330808420028416,21959159,1
1224742524004315137,1218767468954411011,1
1224742524004315137,1331018240470917120,1
1225632626062442501,15792387,1
1225632626062442501,221651256,1
1226356352282484736,1151340112955019265,1
1226533452,89282580,1
1226580038012854279,1138286927743000581,1
1227009071137427456,1218767468954411011,1
1227009071137427456,1331018240470917120,1
1227009071137427456,89282580,1
123094540,1151340112955019265,1
123094540,1331018240470917120,1
1234288047912628225,1331018240470917120,1
1235278841972690949,30538490,1
123589392,179191506,3
1236817560169058305,1151340112955019265,1
1236817560169058305,34418203,1
1236817560169058305,7025662,2
1237946104223686662,7025662,1
1237946104223686662,89282580,1
1238343923753349121,1151340112955019265,1
1238343923753349121,7025662,1
1238916583591993348,73463687,1
1239652282850881542,1105838381622329344,1
1239652282850881542,7025662,1
1241060820018057216,1218767468954411011,1
1241060820018057216,1331018240470917120,1
1242598051304398848,1307691489187844097,1
1242765179198283776,89282580,1
1243302376410406912,1218767468954411011,1
1243302376410406912,1304051396942139397,1
1243302376410406912,1346617672100929536,1
1243302376410406912,70740986,1
1243302376410406912,89282580,1
1243302376410406912,967299284235440128,1
1243356586887823360,2371996740,1
1244416138244771840,73463687,1
1244416138244771840,89282580,2
1244447523013615622,1218767468954411011,1
1244447523013615622,1331018240470917120,1
1244858694975852545,806105386109517824,1
1246578119307337729,1331018240470917120,1
1246578119307337729,89282580,1
1246848024221024262,1331018240470917120,1
1246848024221024262,89282580,1
1246893220912660482,967299284235440128,1
1246973516924227585,806105386109517824,1
1247490293714296833,1151340112955019265,1
1247490293714296833,21645641,1
1247490293714296833,358470557,1
1247490293714296833,50841706,1
1247490293714296833,872408798073282560,1
1247559205290115072,1218767468954411011,1
1247559205290115072,1237946104223686662,1
1247559205290115072,807000113172201476,1
1247572687,1151340112955019265,1
1247572687,1286151626357694469,1
1247572687,21645641,1
1247572687,358470557,1
124773514,1151340112955019265,1
124773514,7025662,1
1248763400966025217,1331018240470917120,1
1250135497118228485,1105838381622329344,3
1250135497118228485,497591536,1
1250135497118228485,7025662,4
1250135497118228485,70740986,3
1250135497118228485,89282580,4
1250135497118228485,967299284235440128,1
1250135497118228485,967912318398058496,1
1250609227833528322,1151340112955019265,1
1250609227833528322,21645641,1
1250609227833528322,358470557,1
1250609227833528322,50841706,1
1250609227833528322,872408798073282560,1
1250609227833528322,89282580,1
125112735,143447722,1
125112735,33319484,1
1251234742516756481,1331018240470917120,1
125150653,1218767468954411011,1
1252582760281264128,1218767468954411011,1
1252582760281264128,15033845,1
1252582760281264128,16402111,1
1252582760281264128,32213049,1
1252582760281264128,89282580,1
1253760876395606016,23603092,1
1253760876395606016,70740986,1
1254324209993555969,14230524,1
1254324209993555969,183030327,1
1254324209993555969,89282580,1
125445771,1151340112955019265,1
125445771,21645641,1
125445771,358470557,1
125445771,50841706,1
125445771,872408798073282560,1
1254826701340770304,7025662,1
1254826701340770304,89282580,1
1255527360146923520,1151340112955019265,2
1255549537231437826,1007736018467020801,1
1255549537231437826,1218767468954411011,1
1255549537231437826,1331018240470917120,2
1256439649813377029,1151340112955019265,1
1256439649813377029,21645641,1
1256439649813377029,358470557,1
1257349191690604555,7025662,1
1257349191690604555,70740986,1
1258505153218523137,1218767468954411011,2
1258505153218523137,1331018240470917120,2
1258762097749565440,89282580,2
1259219676305010688,1151340112955019265,1
1259219676305010688,21645641,1
1259219676305010688,358470557,1
1261824854,14230524,1
1261824854,183030327,1
1261824854,89282580,1
1262493576878940160,89282580,1
1263028195978366976,70740986,1
1263028195978366976,967299284235440128,1
1263167819669069824,89282580,1
1263610618315182080,221651256,1
1263610618315182080,70740986,1
1263956539804659713,1105838381622329344,1
1263956539804659713,1218767468954411011,1
1263956539804659713,1331018240470917120,1
1263956539804659713,70740986,1
1265852251878416384,1218767468954411011,1
1265852251878416384,7025662,1
1266765821856153602,1151340112955019265,1
1266765821856153602,1218767468954411011,1
1266765821856153602,1304051396942139397,1
1266765821856153602,15033845,1
1266765821856153602,15792387,1
1266765821856153602,221651256,1
1266765821856153602,32213049,1
1266765821856153602,7025662,1
1266765821856153602,70740986,2
1266765821856153602,73463687,1
1266874703127379971,1151340112955019265,1
1266874703127379971,21645641,1
1266874703127379971,358470557,1
1266874703127379971,50841706,1
1266874703127379971,872408798073282560,1
1266938202029469698,7025662,1
1266938202029469698,89282580,1
1268056982176452608,70740986,1
1268056982176452608,89282580,1
1268056982176452608,944835650,1
1268265541535518720,1218767468954411011,1
1270861726653853702,1151340112955019265,1
1270861726653853702,21645641,1
1270861726653853702,358470557,1
1270861726653853702,50841706,1
1270861726653853702,872408798073282560,1
1271886100840226816,70740986,1
1271886100840226816,89282580,1
1272607148023971847,1002264516384690176,1
1272607148023971847,1331018240470917120,1
1272607148023971847,89282580,1
1273380804673048576,89282580,1
127365559,1312940312013275144,1
127365559,905584293157769217,1
1273682002030428160,1151340112955019265,1
1273682002030428160,21645641,1
1273682002030428160,358470557,1
1275134185221603329,497591536,1
1275134185221603329,89282580,1
1275134185221603329,967912318398058496,1
127621440,142955542,1
1276219286760062976,1331018240470917120,1
1276232070105387008,1218767468954411011,1
1276232070105387008,1331018240470917120,2
1276944400195694592,89282580,1
1277174894145437697,1105838381622329344,1
1277174894145437697,70740986,1
1277711364493115392,89282580,1
1277730653459668992,1331018240470917120,1
1278147136895324160,1151340112955019265,1
1278147136895324160,21645641,1
1278147136895324160,358470557,1
1278290552081887232,806105386109517824,1
1278528116193976320,1218767468954411011,1
1278528116193976320,1331018240470917120,1
1283278451214921734,7025662,1
1283278451214921734,89282580,1
1286159613583269893,89282580,2
1286533886542053376,1331018240470917120,1
1286533886542053376,7025662,1
128685083,1209636365639602179,1
128685083,1218767468954411011,1
128685083,1331018240470917120,1
128685083,14230524,1
128685083,183030327,1
128685083,89282580,1
128685083,967299284235440128,1
1287472368751988737,1360406910684585988,1
1287472368751988737,337998042,1
1290821034283851777,89282580,1
1291225725022998530,221651256,1
1291225725022998530,70740986,1
1292855883509174276,806105386109517824,1
1292990325020123137,14230524,1
1292990325020123137,183030327,1
1292990325020123137,256824557,1
1292990325020123137,89282580,1
1292990325020123137,967299284235440128,1
1293429936,89282580,2
1294358641542340608,7025662,1
1294358641542340608,89282580,1
1294382893591154696,1105838381622329344,1
1294382893591154696,7025662,1
1294772060116463617,1218767468954411011,1
1294772060116463617,1331018240470917120,3
1294772060116463617,7025662,1
1295392354799693824,1304051396942139397,1
1296225517314674697,1218767468954411011,1
1299121687129190400,221651256,1
1299121687129190400,70740986,2
1299121687129190400,89282580,2
1300240635883122688,1002264516384690176,1
1300240635883122688,806105386109517824,1
1301144731766992897,256824557,1
1301144731766992897,70740986,1
1301144731766992897,967299284235440128,1
1305590030249811968,256824557,1
1305590030249811968,70740986,1
1305590030249811968,967299284235440128,1
1305828880201256960,89282580,1
1308424471150243840,1151340112955019265,1
1308424471150243840,1218767468954411011,1
1308424471150243840,1234288047912628225,1
1308424471150243840,1304051396942139397,1
1308424471150243840,1331018240470917120,1
1308424471150243840,21645641,1
1308424471150243840,358470557,1
1308424471150243840,50841706,1
1308424471150243840,872408798073282560,1
1308874559886708737,1116071575407796224,1
1311058079757348864,1358407609166950401,2
1311058079757348864,967299284235440128,1
1313300650143494144,1246578119307337729,1
1313556611915538445,1002264516384690176,1
1314205529955164165,221651256,1
1314205529955164165,70740986,1
1319049204329779200,7025662,1
1319049204329779200,89282580,2
1320902590603866114,7025662,1
1321509907833696257,1331018240470917120,1
1321509907833696257,89282580,1
1321963150971969536,1151340112955019265,1
1324019793868050439,83020917,1
1324447189880496128,70740986,2
1324447189880496128,89282580,1
1324447189880496128,967299284235440128,1
1326366122552201218,14230524,1
1326366122552201218,183030327,1
1326366122552201218,89282580,1
1326381839695667201,7025662,1
1326381839695667201,89282580,1
1329268995502075906,1151340112955019265,1
1329268995502075906,1688343330,1
1329307221600186369,1304051396942139397,1
1329307221600186369,221651256,1
1329307221600186369,27585328,1
1329666250675429376,7025662,1
1329666250675429376,89282580,1
1330871822,1151340112955019265,2
1330871822,1331018240470917120,1
1330871822,21645641,2
1330871822,221651256,1
1330871822,358470557,2
1330871822,50841706,2
1330871822,70740986,1
1330871822,872408798073282560,2
1330871822,89282580,1
1330871822,967299284235440128,1
1331018240470917120,1331018240470917120,1
1331018240470917120,24565983,1
1333376663472758785,1344851376371888129,1
1334520690221981699,1105838381622329344,1
1334520690221981699,7025662,2
1334712853874450432,1372787853231411202,1
133481523,7025662,1
133481523,89282580,1
1335682517320536065,1331018240470917120,1
1339223307434995712,1161723340475817984,1
1339223307434995712,1331018240470917120,1
1340415892279181314,33549858,1
1340415892279181314,70740986,1
1341534067918057472,1132439404193230848,1
1341936264124239873,1132439404193230848,1
1341936264124239873,1190785382796943360,1
1341983043024683008,1191593405689712640,1
1343631977950441478,89282580,1
1344222810122706945,1151340112955019265,2
1344222810122706945,7025662,1
1344222810122706945,89282580,1
1344644904882999297,7025662,1
1344644904882999297,83186163,1
1344644904882999297,89282580,1
1344851376371888129,1344851376371888129,1
1345727453487050756,1151340112955019265,2
1345727453487050756,1190785382796943360,1
1345727453487050756,21645641,1
1345727453487050756,358470557,1
1345727453487050756,50841706,1
1345727453487050756,743175053202890752,1
1345727453487050756,806105386109517824,1
1345727453487050756,872408798073282560,1
1345907498922991616,1218767468954411011,1
1345907498922991616,1331018240470917120,2
1345907498922991616,747182256163164161,1
1346617672100929536,1346617672100929536,1
1346617672100929536,70740986,1
134753128,70740986,1
1347638180938444800,1331018240470917120,1
1347638180938444800,7025662,1
1347992074050809857,1105838381622329344,1
1347992074050809857,7025662,1
1348087687148953601,1348087687148953601,3
1349422490901217281,70740986,1
1349422490901217281,89282580,1
1349422490901217281,917555363649589248,1
1349459656490573827,1331018240470917120,1
1349827555700973572,1358407609166950401,1
1349827555700973572,967299284235440128,1
1349874606027501583,153838690,1
1349899411392876546,89282580,2
1351710920741974019,1331018240470917120,1
1351944444560474117,1216128565395116032,1
1351944444560474117,7025662,1
1351944444560474117,89282580,1
1352830069866192903,1105838381622329344,2
1352830069866192903,1246578119307337729,1
1352830069866192903,213088670,2
1352830069866192903,221651256,1
1352830069866192903,70740986,2
1355551811072102404,221651256,1
1355551811072102404,70740986,1
1355857104372781058,1105838381622329344,1
1355857104372781058,70740986,1
1358407609166950401,1218618185827651584,1
1358407609166950401,967299284235440128,2
1361734710360215556,7025662,1
1361734710360215556,89282580,1
1362196291120484356,1151340112955019265,1
1362551053632290819,1218767468954411011,1
1362551053632290819,1331018240470917120,2
1363660286796914691,1369703910911393792,1
1363660286796914691,2863151596,1
1364299506867531776,1114785221965230080,1
1365145125135998976,1151340112955019265,1
1365145125135998976,221651256,1
1365145125135998976,70740986,1
1366297807208861698,1105838381622329344,1
1366297807208861698,1218767468954411011,1
1366297807208861698,967299284235440128,1
1366666811089952769,208721130,1
1367375654,7025662,1
1367375654,89282580,1
1368768819775369219,383531990,1
1368768819775369219,887850344667131904,1
1369525788,1151340112955019265,1
1369525788,1218767468954411011,1
1369525788,1331018240470917120,1
1369525788,21645641,1
1369525788,358470557,1
1369525788,50841706,1
1369525788,872408798073282560,1
1369703910911393792,1331018240470917120,1
1370898248005791745,1151340112955019265,1
1370898248005791745,2274214254,1
1371116934889054211,1304051396942139397,1
1372014822196412419,1304051396942139397,1
1372597034457391108,1331018240470917120,1
1372690177433481216,1151340112955019265,1
1372690177433481216,21645641,1
1372690177433481216,358470557,1
1372690177433481216,50841706,1
1372690177433481216,872408798073282560,1
1372787853231411202,1105838381622329344,1
1372787853231411202,70740986,1
137487654,7025662,1
137487654,89282580,1
1378826815,1105838381622329344,1
1396189987,179134038,1
139824862,1151340112955019265,1
139824862,15792387,1
1413087259,1105838381622329344,1
1413087259,70740986,1
14142441,89282580,1
1434137041,806105386109517824,1
146303397,15792387,1
146303397,70740986,1
146303397,89282580,1
146589796,1360406910684585988,1
146589796,266132067,1
148112213,1304051396942139397,1
1483156226,1151340112955019265,1
1483156226,7025662,1
148595061,1309999691136983040,1
14966598,89282580,2
14966598,930896305433571329,1
149961197,14230524,1
149961197,183030327,1
149961197,89282580,1
15021381,221651256,2
150363259,7025662,1
150363259,89282580,1
151679428,1151340112955019265,1
152000258,1304051396942139397,1
15211687,1151340112955019265,1
15211687,89282580,1
1535497170,221651256,1
1535497170,70740986,1
153865592,89282580,1
15518255,1331018240470917120,1
15613458,1151340112955019265,1
15613458,21645641,1
15613458,358470557,1
15792387,1105838381622329344,1
15792387,1151340112955019265,1
15792387,134753128,1
15792387,15033845,1
15792387,221651256,1
15792387,302939852,1
15792387,32213049,1
15792387,70740986,1
15792387,89282580,1
15792387,967299284235440128,1
158253154,967299284235440128,1
16181273,306962449,1
16181273,967299284235440128,1
161892519,1370049534831824901,1
162165832,1151340112955019265,1
162165832,7025662,1
16268932,7025662,1
16268932,89282580,1
16276912,1151340112955019265,1
16276912,7025662,1
163652822,1151340112955019265,1
163652822,1302201737009410050,1
163894697,89282580,1
165038062,1358407609166950401,1
165038062,1362551053632290819,1
1656398234,497591536,1
1656398234,89282580,2
1656398234,967912318398058496,1
1658656633,23603092,1
1658656633,70740986,1
1689461935,7025662,1
1691239136,89282580,1
171209856,7025662,1
1722685357,14230524,1
1722685357,183030327,1
1722685357,89282580,1
172356902,7025662,1
172356902,70740986,1
172550177,1151340112955019265,1
172550177,21645641,1
172550177,358470557,1
175485706,7025662,1
175485706,89282580,1
177029747,1105838381622329344,1
178045360,944835650,1
18192731,89282580,1
183903241,1218767468954411011,1
18403193,1331018240470917120,1
1862641728,26068447,1
1869594499,1151340112955019265,1
1869594499,21645641,1
1869594499,358470557,1
1874321516,70740986,1
1874321516,89282580,1
18783090,1218767468954411011,1
1885212192,2642921180,1
189191790,70740986,1
1912478436,1151340112955019265,1
1912478436,21645641,1
1912478436,358470557,1
19366299,89282580,1
19524348,309340658,1
1957814166,1358407609166950401,1
1957814166,1369703910911393792,1
200685830,1237806446210883586,1
200685830,1331018240470917120,1
20153428,221651256,1
20153428,70740986,1
20403992,1151340112955019265,1
20403992,356437526,1
20450591,70740986,1
20873911,89282580,1
20873911,944835650,1
21042473,1105838381622329344,1
21094419,1151340112955019265,1
212810251,89282580,1
213912392,4561565146,1
21520454,89282580,1
215511993,256824557,2
215511993,70740986,1
215511993,967299284235440128,2
2157504282,7025662,1
2157504282,89282580,1
217241443,1151340112955019265,1
217241443,7025662,1
2185844960,1151340112955019265,1
21923335,70740986,1
21923335,89282580,1
221651256,15792387,1
221651256,221651256,1
22169198,7025662,1
22169198,89282580,1
2224156939,1304051396942139397,1
225176527,221651256,1
225176527,70740986,1
2257139294,73463687,1
22691044,1218767468954411011,1
22691044,70740986,1
22858700,1331018240470917120,1
2287187432,1331018240470917120,1
2287187432,537723673,1
22998150,15033845,1
22998150,32213049,1
22998150,70740986,1
22998150,82455213,1
22998150,89282580,1
229988480,7025662,1
229988480,89282580,2
2317777134,1218767468954411011,1
2319583711,1151340112955019265,1
234568403,7025662,1
234568403,89282580,1
23514851,70740986,1
23514851,967299284235440128,1
235237790,7025662,1
235237790,89282580,1
2352516751,7025662,1
2352516751,70740986,1
2352904457,1151340112955019265,2
2356615087,1331018240470917120,1
23713246,1151340112955019265,1
239620935,134753128,1
239620935,15792387,1
239620935,70740986,1
2422285998,763403,1
242743079,1105838381622329344,1
2455705093,1331018240470917120,1
24840280,7025662,1
24840280,89282580,1
248494353,1218767468954411011,1
248494353,1331018240470917120,1
24943563,1151340112955019265,1
24943563,7025662,1
249888898,1218767468954411011,2
2501607577,7025662,1
2501607577,70740986,2
2501607577,874256563,1
251416447,16402111,1
251416447,21520454,1
251416447,70740986,1
251416447,89282580,2
25157477,37216356,1
25170767,1218767468954411011,1
25170767,1331018240470917120,1
25170767,7025662,1
25170767,89282580,1
252436542,1105838381622329344,1
252436542,21042473,1
252806193,1151340112955019265,1
2542163849,1273380804673048576,1
2542163849,89282580,2
25444895,1105838381622329344,1
2559516721,1214236528441868293,1
2559516721,70740986,1
256397748,1218767468954411011,1
256626451,1218767468954411011,1
256626451,1331018240470917120,1
256626451,20882968,1
256626451,89282580,1
2588472384,89282580,1
259453474,1238916583591993348,1
2600506555,1218767468954411011,1
2600506555,15033845,1
2600506555,32213049,1
2606589518,73463687,2
26110129,1105838381622329344,1
2611157977,70740986,1
261153360,1331018240470917120,1
26575080,221651256,1
26575080,70740986,1
26631847,1151340112955019265,1
26631847,21645641,1
26631847,358470557,1
26631847,50841706,1
26631847,872408798073282560,1
2701597114,1151340112955019265,1
2701597114,7025662,1
270676269,70740986,1
270676269,89282580,1
2714696887,19784831,1
2714696887,70740986,1
2717282693,256824557,1
2717282693,70740986,1
2717282693,967299284235440128,1
2717917098,1151340112955019265,1
2717917098,21645641,1
2717917098,358470557,1
2728745749,1151340112955019265,1
2728745749,1331018240470917120,1
2728745749,21645641,1
2728745749,358470557,1
2728745749,497591536,1
2728745749,7025662,2
2728745749,89282580,2
2728745749,967912318398058496,1
2729948765,2418876808,1
2729948765,70740986,1
2743193009,70740986,1
2748352677,26068447,1
2748352677,3243603891,1
27497710,70740986,1
2765135447,1151340112955019265,1
2765135447,21645641,1
2765135447,358470557,1
2784777091,89282580,1
2790763052,1116071575407796224,1
2795988827,1161723340475817984,1
2795988827,1331018240470917120,1
2795988827,922928836836130816,1
2799205753,1151340112955019265,1
280273640,1151340112955019265,1
280273640,21645641,1
280273640,358470557,1
282787798,1105838381622329344,1
282787798,2909487036,1
282787798,70740986,1
